order_id,date,category,unit_price,quantity,discount_pct,revenue,region,channel
2243,2025-06-26,Electronics,892.67,5,20,3570.68,West,Online
2383,2025-06-26,Clothing,58.57,1,0,58.57,West,Online
3223,2025-06-26,Home & Kitchen,78.05,1,10,70.24,North,Online
3318,2025-06-26,Clothing,60.71,3,0,182.13,East,Online
3810,2025-06-26,Home & Kitchen,129.15,5,0,645.75,North,Online
3843,2025-06-26,Electronics,715.22,2,0,1430.44,North,Online
3997,2025-06-26,Sports,108.45,1,5,103.03,North,In-Store
4065,2025-06-26,Electronics,193.95,2,0,387.9,East,Online
4314,2025-06-26,Sports,155.89,3,0,467.67,West,In-Store
4730,2025-06-26,Clothing,72.05,2,0,144.1,North,In-Store
5892,2025-06-26,Sports,59.95,4,15,203.83,South,Online
1181,2025-06-27,Clothing,119.6,3,0,358.8,West,Online
2054,2025-06-27,Books,26.78,1,0,26.78,East,Online
2195,2025-06-27,Electronics,481.39,1,0,481.39,West,Online
2357,2025-06-27,Sports,160.83,1,0,160.83,South,In-Store
2658,2025-06-27,Clothing,104.37,4,0,417.48,North,In-Store
2792,2025-06-27,Clothing,82.32,2,15,139.94,South,Online
3248,2025-06-27,Sports,163.55,3,0,490.65,East,In-Store
4048,2025-06-27,Electronics,530.51,1,0,530.51,East,Online
4356,2025-06-27,Sports,179.52,5,0,897.6,East,In-Store
4829,2025-06-27,Sports,76.94,5,0,384.7,North,Online
5063,2025-06-27,Electronics,422.29,2,0,844.58,West,Online
5128,2025-06-27,Home & Kitchen,81.95,5,15,348.29,East,Online
5226,2025-06-27,Books,23.62,4,10,85.03,West,In-Store
1016,2025-06-28,Electronics,627.31,4,15,2132.85,North,Online
1722,2025-06-28,Home & Kitchen,196.17,1,0,196.17,West,In-Store
1781,2025-06-28,Electronics,828.1,3,20,1987.44,South,In-Store
2471,2025-06-28,Clothing,71.46,4,20,228.67,West,Online
2730,2025-06-28,Clothing,80.36,1,0,80.36,South,Online
3095,2025-06-28,Home & Kitchen,84.05,1,0,84.05,East,In-Store
3399,2025-06-28,Electronics,444.1,4,0,1776.4,East,In-Store
3659,2025-06-28,Clothing,47.12,2,15,80.1,West,Online
4005,2025-06-28,Sports,150.46,2,0,300.92,North,In-Store
4194,2025-06-28,Home & Kitchen,45.34,4,0,181.36,West,Online
5521,2025-06-28,Clothing,34.63,4,0,138.52,North,Online
5525,2025-06-28,Clothing,108.78,2,0,217.56,North,Online
5954,2025-06-28,Home & Kitchen,44.34,3,20,106.42,West,Online
1108,2025-06-29,Clothing,72.79,3,15,185.61,North,Online
1137,2025-06-29,Home & Kitchen,230.41,1,0,230.41,North,Online
1709,2025-06-29,Electronics,237.34,2,0,474.68,East,Online
1831,2025-06-29,Home & Kitchen,245.67,1,0,245.67,East,In-Store
1980,2025-06-29,Clothing,60.55,5,0,302.75,South,In-Store
2037,2025-06-29,Clothing,100.7,4,0,402.8,West,Online
2346,2025-06-29,Electronics,488.9,1,0,488.9,North,Online
2915,2025-06-29,Clothing,55.15,5,0,275.75,East,In-Store
3118,2025-06-29,Books,9.14,4,0,36.56,West,In-Store
3635,2025-06-29,Clothing,68.1,4,15,231.54,North,Online
4070,2025-06-29,Sports,102.49,3,5,292.1,North,Online
4567,2025-06-29,Electronics,391.33,3,20,939.19,South,Online
5087,2025-06-29,Clothing,73.2,1,0,73.2,West,Online
1204,2025-06-30,Books,38.86,4,0,155.44,South,Online
1451,2025-06-30,Clothing,109.71,4,0,438.84,East,Online
1476,2025-06-30,Home & Kitchen,117.8,5,5,559.55,East,Online
1698,2025-06-30,Home & Kitchen,169.09,1,0,169.09,South,In-Store
1819,2025-06-30,Clothing,79.89,5,0,399.45,South,Online
4036,2025-06-30,Clothing,74.6,5,5,354.35,East,In-Store
4068,2025-06-30,Electronics,298.26,1,5,283.35,East,In-Store
4498,2025-06-30,Books,35.0,4,0,140.0,East,In-Store
4555,2025-06-30,Clothing,108.97,1,5,103.52,North,Online
4636,2025-06-30,Clothing,86.27,5,0,431.35,North,Online
4749,2025-06-30,Home & Kitchen,111.68,3,5,318.29,West,Online
4854,2025-06-30,Home & Kitchen,176.37,4,0,705.48,North,Online
4914,2025-06-30,Clothing,88.64,1,0,88.64,South,In-Store
5076,2025-06-30,Clothing,24.73,4,5,93.97,South,Online
5609,2025-06-30,Home & Kitchen,75.36,4,0,301.44,North,In-Store
5645,2025-06-30,Electronics,333.74,2,0,667.48,East,Online
5851,2025-06-30,Home & Kitchen,33.62,5,15,142.88,West,Online
1560,2025-07-01,Sports,193.94,3,15,494.55,West,In-Store
1626,2025-07-01,Books,31.08,3,0,93.24,North,In-Store
1869,2025-07-01,Books,14.2,5,20,56.8,South,Online
2176,2025-07-01,Sports,164.81,3,0,494.43,East,Online
2594,2025-07-01,Clothing,80.67,1,0,80.67,East,In-Store
2648,2025-07-01,Clothing,88.78,2,0,177.56,West,In-Store
2764,2025-07-01,Home & Kitchen,195.64,1,10,176.08,South,Online
3230,2025-07-01,Clothing,85.66,2,0,171.32,South,In-Store
3357,2025-07-01,Clothing,48.22,1,0,48.22,South,Online
3439,2025-07-01,Electronics,857.63,4,0,3430.52,North,In-Store
3680,2025-07-01,Books,14.85,4,0,59.4,East,In-Store
4004,2025-07-01,Clothing,72.21,2,5,137.2,South,Online
4670,2025-07-01,Books,32.0,4,15,108.8,South,Online
4738,2025-07-01,Clothing,72.87,5,5,346.13,West,In-Store
4941,2025-07-01,Electronics,818.27,4,5,3109.43,East,Online
5077,2025-07-01,Clothing,118.28,2,20,189.25,West,Online
5542,2025-07-01,Books,17.19,5,0,85.95,South,Online
5689,2025-07-01,Electronics,769.42,3,10,2077.43,South,Online
5962,2025-07-01,Books,29.87,5,5,141.88,South,In-Store
1217,2025-07-02,Electronics,271.25,2,20,434.0,East,Online
1302,2025-07-02,Electronics,431.99,4,15,1468.77,South,Online
1379,2025-07-02,Books,22.27,3,0,66.81,South,In-Store
1815,2025-07-02,Sports,157.4,4,0,629.6,South,Online
1966,2025-07-02,Electronics,273.42,2,5,519.5,North,In-Store
2026,2025-07-02,Sports,130.06,1,0,130.06,East,In-Store
2895,2025-07-02,Books,9.52,1,5,9.04,East,Online
3150,2025-07-02,Home & Kitchen,128.22,1,15,108.99,North,In-Store
3476,2025-07-02,Home & Kitchen,96.7,5,0,483.5,West,Online
4165,2025-07-02,Clothing,106.46,4,0,425.84,South,Online
4227,2025-07-02,Electronics,448.92,4,0,1795.68,North,In-Store
4649,2025-07-02,Electronics,825.07,3,0,2475.21,North,Online
4671,2025-07-02,Electronics,571.86,1,0,571.86,West,Online
4840,2025-07-02,Home & Kitchen,203.55,3,15,519.05,West,In-Store
5106,2025-07-02,Home & Kitchen,67.88,5,5,322.43,East,Online
5339,2025-07-02,Sports,107.31,1,0,107.31,South,Online
5408,2025-07-02,Electronics,324.75,5,5,1542.56,South,Online
1330,2025-07-03,Electronics,614.77,3,0,1844.31,North,Online
1458,2025-07-03,Sports,196.51,1,0,196.51,West,Online
1872,2025-07-03,Books,38.06,3,15,97.05,North,Online
2052,2025-07-03,Clothing,18.31,3,0,54.93,West,Online
3147,2025-07-03,Sports,53.04,1,0,53.04,North,In-Store
3313,2025-07-03,Home & Kitchen,177.05,2,15,300.98,North,Online
3474,2025-07-03,Electronics,176.39,2,5,335.14,South,Online
4206,2025-07-03,Home & Kitchen,150.97,1,0,150.97,North,Online
4526,2025-07-03,Electronics,847.51,1,0,847.51,South,Online
4882,2025-07-03,Clothing,60.45,1,0,60.45,South,Online
4921,2025-07-03,Sports,111.62,2,15,189.75,East,In-Store
5778,2025-07-03,Electronics,399.97,1,10,359.97,East,Online
5944,2025-07-03,Clothing,67.11,1,0,67.11,North,In-Store
5959,2025-07-03,Electronics,207.76,2,0,415.52,North,In-Store
1712,2025-07-04,Electronics,335.55,4,0,1342.2,West,Online
2536,2025-07-04,Sports,84.94,1,0,84.94,South,Online
3051,2025-07-04,Clothing,64.41,3,0,193.23,West,Online
3261,2025-07-04,Books,32.68,3,0,98.04,South,Online
3316,2025-07-04,Books,26.08,1,5,24.78,South,Online
3781,2025-07-04,Home & Kitchen,42.24,4,20,135.17,East,Online
4262,2025-07-04,Books,19.5,5,0,97.5,East,Online
4612,2025-07-04,Books,36.41,1,0,36.41,North,Online
4782,2025-07-04,Electronics,294.8,3,0,884.4,South,Online
5494,2025-07-04,Sports,164.97,5,0,824.85,East,Online
1710,2025-07-05,Home & Kitchen,31.12,2,0,62.24,East,In-Store
1990,2025-07-05,Clothing,53.36,3,0,160.08,North,Online
2439,2025-07-05,Books,7.02,2,0,14.04,West,Online
2623,2025-07-05,Electronics,584.2,2,5,1109.98,East,In-Store
3092,2025-07-05,Electronics,744.88,4,15,2532.59,East,Online
3148,2025-07-05,Electronics,571.22,5,0,2856.1,South,Online
4329,2025-07-05,Home & Kitchen,148.06,4,10,533.02,South,Online
4470,2025-07-05,Sports,101.22,5,0,506.1,East,Online
4501,2025-07-05,Electronics,733.92,5,0,3669.6,South,In-Store
4680,2025-07-05,Books,34.22,3,5,97.53,West,Online
5166,2025-07-05,Clothing,80.7,1,0,80.7,North,Online
5228,2025-07-05,Home & Kitchen,121.19,4,0,484.76,West,Online
5263,2025-07-05,Sports,25.18,1,0,25.18,South,Online
5999,2025-07-05,Electronics,848.55,2,0,1697.1,East,In-Store
1066,2025-07-06,Electronics,190.11,5,0,950.55,North,In-Store
1159,2025-07-06,Home & Kitchen,150.27,2,15,255.46,East,In-Store
1559,2025-07-06,Clothing,90.99,5,5,432.2,South,Online
1728,2025-07-06,Home & Kitchen,140.03,4,20,448.1,North,Online
2053,2025-07-06,Books,29.78,3,0,89.34,West,Online
2376,2025-07-06,Home & Kitchen,245.55,3,20,589.32,East,In-Store
2475,2025-07-06,Clothing,75.85,3,5,216.17,East,In-Store
3693,2025-07-06,Clothing,111.91,4,0,447.64,East,In-Store
3970,2025-07-06,Home & Kitchen,221.75,3,20,532.2,West,Online
4984,2025-07-06,Electronics,199.5,3,0,598.5,North,Online
5337,2025-07-06,Clothing,76.32,4,0,305.28,East,Online
5379,2025-07-06,Home & Kitchen,117.28,3,0,351.84,North,In-Store
5906,2025-07-06,Clothing,34.55,1,0,34.55,East,In-Store
5973,2025-07-06,Home & Kitchen,87.19,1,20,69.75,North,In-Store
1040,2025-07-07,Books,15.31,5,0,76.55,West,In-Store
1610,2025-07-07,Books,15.92,3,0,47.76,South,Online
1938,2025-07-07,Clothing,101.56,1,0,101.56,North,Online
2975,2025-07-07,Electronics,234.65,2,0,469.3,East,In-Store
3364,2025-07-07,Home & Kitchen,140.54,2,0,281.08,South,In-Store
3574,2025-07-07,Home & Kitchen,46.92,1,5,44.57,South,In-Store
4372,2025-07-07,Books,17.29,5,0,86.45,West,Online
4449,2025-07-07,Clothing,36.48,5,0,182.4,East,In-Store
4482,2025-07-07,Electronics,243.54,5,5,1156.82,West,Online
5536,2025-07-07,Home & Kitchen,91.11,2,5,173.11,East,In-Store
1351,2025-07-08,Home & Kitchen,88.19,2,0,176.38,South,In-Store
1475,2025-07-08,Sports,158.17,2,10,284.71,West,Online
1746,2025-07-08,Home & Kitchen,222.34,1,0,222.34,South,Online
1828,2025-07-08,Clothing,47.0,2,5,89.3,South,Online
1915,2025-07-08,Sports,144.41,4,0,577.64,South,Online
2020,2025-07-08,Electronics,315.8,3,0,947.4,South,Online
2268,2025-07-08,Home & Kitchen,172.35,1,0,172.35,West,In-Store
2706,2025-07-08,Clothing,93.55,2,5,177.74,West,Online
2833,2025-07-08,Home & Kitchen,195.92,4,0,783.68,West,Online
3010,2025-07-08,Clothing,109.77,2,10,197.59,North,In-Store
3032,2025-07-08,Sports,118.56,4,5,450.53,South,Online
3171,2025-07-08,Electronics,346.78,4,0,1387.12,West,Online
3306,2025-07-08,Clothing,29.3,1,0,29.3,East,Online
3802,2025-07-08,Electronics,772.51,3,0,2317.53,South,Online
3841,2025-07-08,Books,13.48,4,0,53.92,East,In-Store
4337,2025-07-08,Electronics,726.5,3,0,2179.5,South,Online
4486,2025-07-08,Home & Kitchen,73.0,2,0,146.0,North,In-Store
4657,2025-07-08,Electronics,335.3,5,0,1676.5,North,In-Store
4748,2025-07-08,Clothing,82.95,2,0,165.9,South,In-Store
4907,2025-07-08,Home & Kitchen,79.6,5,0,398.0,South,Online
5181,2025-07-08,Home & Kitchen,93.44,1,0,93.44,West,Online
5297,2025-07-08,Home & Kitchen,186.02,4,0,744.08,North,In-Store
5484,2025-07-08,Clothing,32.34,4,0,129.36,North,In-Store
5583,2025-07-08,Books,16.8,3,0,50.4,North,In-Store
5652,2025-07-08,Clothing,81.93,2,20,131.09,East,Online
1076,2025-07-09,Home & Kitchen,129.87,1,0,129.87,West,Online
1157,2025-07-09,Clothing,15.17,4,0,60.68,South,In-Store
1584,2025-07-09,Electronics,585.52,3,0,1756.56,West,Online
1721,2025-07-09,Home & Kitchen,147.59,2,5,280.42,East,Online
2140,2025-07-09,Sports,157.68,1,0,157.68,East,Online
2508,2025-07-09,Clothing,53.18,5,0,265.9,West,In-Store
2867,2025-07-09,Electronics,620.53,5,0,3102.65,South,In-Store
2897,2025-07-09,Books,5.88,2,0,11.76,West,Online
3019,2025-07-09,Books,29.26,5,5,138.99,West,Online
3193,2025-07-09,Home & Kitchen,106.98,2,5,203.26,North,In-Store
3241,2025-07-09,Sports,148.94,5,10,670.23,South,In-Store
3388,2025-07-09,Sports,23.36,5,0,116.8,North,Online
4083,2025-07-09,Electronics,262.26,2,0,524.52,East,Online
4161,2025-07-09,Clothing,116.81,5,0,584.05,North,Online
4585,2025-07-09,Sports,35.01,5,0,175.05,South,In-Store
4637,2025-07-09,Clothing,117.38,4,0,469.52,South,Online
5896,2025-07-09,Home & Kitchen,141.35,3,10,381.64,South,In-Store
5915,2025-07-09,Books,16.86,2,0,33.72,East,Online
1189,2025-07-10,Clothing,30.81,5,0,154.05,East,In-Store
1285,2025-07-10,Home & Kitchen,64.76,3,0,194.28,West,Online
1289,2025-07-10,Clothing,39.26,5,10,176.67,South,Online
1567,2025-07-10,Electronics,896.72,4,10,3228.19,South,Online
1999,2025-07-10,Books,18.17,4,15,61.78,South,Online
2650,2025-07-10,Clothing,89.29,1,20,71.43,West,Online
2709,2025-07-10,Clothing,67.78,1,0,67.78,West,In-Store
2898,2025-07-10,Electronics,743.39,2,0,1486.78,East,Online
3582,2025-07-10,Electronics,383.47,4,0,1533.88,North,Online
3656,2025-07-10,Clothing,52.89,5,0,264.45,South,In-Store
3929,2025-07-10,Home & Kitchen,216.35,2,0,432.7,West,Online
4090,2025-07-10,Sports,109.98,5,0,549.9,East,Online
4324,2025-07-10,Clothing,52.36,1,0,52.36,South,In-Store
4520,2025-07-10,Books,34.63,3,0,103.89,West,In-Store
4699,2025-07-10,Clothing,80.59,5,0,402.95,West,In-Store
4816,2025-07-10,Electronics,537.09,2,0,1074.18,North,Online
5148,2025-07-10,Electronics,225.35,3,0,676.05,North,Online
5870,2025-07-10,Books,20.96,5,10,94.32,East,In-Store
5937,2025-07-10,Home & Kitchen,224.84,5,0,1124.2,East,Online
5958,2025-07-10,Books,19.09,3,10,51.54,North,Online
1082,2025-07-11,Clothing,13.55,1,0,13.55,North,Online
1319,2025-07-11,Clothing,51.08,1,0,51.08,East,Online
1768,2025-07-11,Clothing,25.22,3,0,75.66,South,Online
1968,2025-07-11,Clothing,22.04,1,20,17.63,West,In-Store
2315,2025-07-11,Books,36.08,3,10,97.42,West,In-Store
2871,2025-07-11,Home & Kitchen,90.64,2,0,181.28,North,In-Store
3286,2025-07-11,Electronics,564.89,1,15,480.16,South,Online
1176,2025-07-12,Books,6.58,1,0,6.58,North,In-Store
2732,2025-07-12,Books,19.13,2,10,34.43,East,Online
2759,2025-07-12,Electronics,861.23,2,0,1722.46,East,In-Store
3176,2025-07-12,Home & Kitchen,191.09,5,0,955.45,North,Online
3525,2025-07-12,Home & Kitchen,229.11,1,20,183.29,East,In-Store
4954,2025-07-12,Sports,194.88,1,0,194.88,West,Online
5880,2025-07-12,Home & Kitchen,106.73,1,0,106.73,South,Online
1373,2025-07-13,Home & Kitchen,128.77,1,0,128.77,North,Online
1835,2025-07-13,Books,35.28,5,10,158.76,West,Online
2069,2025-07-13,Clothing,30.73,1,0,30.73,North,In-Store
2615,2025-07-13,Home & Kitchen,134.15,4,5,509.77,South,In-Store
2655,2025-07-13,Sports,126.14,4,0,504.56,West,In-Store
3909,2025-07-13,Books,21.05,2,0,42.1,North,Online
4204,2025-07-13,Electronics,501.19,4,0,2004.76,North,In-Store
5223,2025-07-13,Sports,72.14,2,20,115.42,East,In-Store
5691,2025-07-13,Electronics,697.39,2,5,1325.04,North,Online
5700,2025-07-13,Electronics,210.02,2,10,378.04,South,In-Store
5818,2025-07-13,Clothing,17.85,2,0,35.7,West,In-Store
5846,2025-07-13,Home & Kitchen,111.43,1,0,111.43,West,Online
1391,2025-07-14,Books,37.08,3,0,111.24,West,Online
1666,2025-07-14,Home & Kitchen,175.59,1,5,166.81,South,Online
1858,2025-07-14,Clothing,19.15,1,0,19.15,South,Online
2206,2025-07-14,Home & Kitchen,77.73,1,0,77.73,East,Online
2258,2025-07-14,Electronics,726.07,3,0,2178.21,East,Online
3425,2025-07-14,Clothing,53.93,3,5,153.7,North,In-Store
3753,2025-07-14,Books,34.77,5,0,173.85,South,In-Store
4532,2025-07-14,Clothing,26.78,2,0,53.56,North,Online
4660,2025-07-14,Home & Kitchen,224.78,2,0,449.56,South,In-Store
5008,2025-07-14,Home & Kitchen,77.29,2,0,154.58,East,In-Store
5176,2025-07-14,Clothing,52.14,4,0,208.56,West,Online
5453,2025-07-14,Sports,172.77,4,10,621.97,East,Online
1263,2025-07-15,Home & Kitchen,211.33,4,0,845.32,North,Online
1760,2025-07-15,Clothing,80.22,5,20,320.88,West,In-Store
1887,2025-07-15,Home & Kitchen,20.62,3,0,61.86,West,Online
2308,2025-07-15,Home & Kitchen,182.22,1,0,182.22,South,Online
2735,2025-07-15,Electronics,232.34,4,0,929.36,East,Online
3462,2025-07-15,Clothing,18.5,4,0,74.0,West,Online
3657,2025-07-15,Books,30.78,3,0,92.34,North,In-Store
3732,2025-07-15,Electronics,373.25,3,0,1119.75,South,Online
3896,2025-07-15,Home & Kitchen,197.98,3,15,504.85,West,Online
4256,2025-07-15,Electronics,619.58,1,15,526.64,South,Online
4260,2025-07-15,Home & Kitchen,179.3,4,0,717.2,East,In-Store
4732,2025-07-15,Clothing,41.55,5,5,197.36,South,Online
5917,2025-07-15,Electronics,724.92,5,0,3624.6,West,In-Store
5940,2025-07-15,Clothing,93.1,2,20,148.96,East,In-Store
1343,2025-07-16,Books,12.13,2,5,23.05,West,Online
2028,2025-07-16,Electronics,551.6,2,5,1048.04,South,Online
2033,2025-07-16,Electronics,613.58,1,0,613.58,North,Online
2737,2025-07-16,Clothing,103.23,1,5,98.07,North,In-Store
2974,2025-07-16,Electronics,804.78,4,0,3219.12,South,In-Store
3247,2025-07-16,Clothing,12.95,4,0,51.8,East,Online
3263,2025-07-16,Home & Kitchen,90.33,3,0,270.99,East,Online
3461,2025-07-16,Electronics,225.01,2,0,450.02,West,Online
4186,2025-07-16,Electronics,533.41,3,20,1280.18,West,In-Store
4203,2025-07-16,Electronics,389.94,5,0,1949.7,West,In-Store
4707,2025-07-16,Clothing,48.93,4,10,176.15,North,Online
5290,2025-07-16,Clothing,14.12,4,0,56.48,East,Online
5382,2025-07-16,Clothing,30.58,2,10,55.04,West,In-Store
5545,2025-07-16,Books,14.45,4,0,57.8,North,Online
5931,2025-07-16,Sports,179.51,3,0,538.53,West,In-Store
1021,2025-07-17,Clothing,55.92,5,0,279.6,North,Online
1321,2025-07-17,Clothing,96.42,3,10,260.33,East,Online
1791,2025-07-17,Sports,55.79,1,0,55.79,East,In-Store
1843,2025-07-17,Clothing,34.84,2,0,69.68,North,Online
1975,2025-07-17,Clothing,14.08,4,5,53.5,North,In-Store
2445,2025-07-17,Sports,122.93,3,0,368.79,West,In-Store
2728,2025-07-17,Sports,90.82,1,0,90.82,South,Online
2829,2025-07-17,Clothing,91.35,5,0,456.75,South,Online
3748,2025-07-17,Clothing,85.54,5,0,427.7,North,Online
3922,2025-07-17,Books,32.14,1,0,32.14,West,Online
4151,2025-07-17,Books,24.6,2,10,44.28,East,Online
4544,2025-07-17,Sports,78.61,5,5,373.4,East,Online
4987,2025-07-17,Sports,19.52,1,0,19.52,East,In-Store
5017,2025-07-17,Home & Kitchen,211.83,4,10,762.59,West,Online
5710,2025-07-17,Books,19.33,2,0,38.66,East,Online
1450,2025-07-18,Electronics,616.81,2,0,1233.62,East,Online
2014,2025-07-18,Home & Kitchen,231.61,2,15,393.74,East,In-Store
2232,2025-07-18,Home & Kitchen,108.36,1,0,108.36,East,Online
2744,2025-07-18,Electronics,728.85,3,0,2186.55,East,Online
2784,2025-07-18,Electronics,632.26,2,0,1264.52,South,In-Store
3016,2025-07-18,Clothing,53.29,2,5,101.25,North,Online
3022,2025-07-18,Home & Kitchen,154.66,1,0,154.66,North,Online
3329,2025-07-18,Electronics,825.99,2,0,1651.98,West,In-Store
3764,2025-07-18,Clothing,13.5,3,0,40.5,West,Online
4221,2025-07-18,Clothing,117.56,2,0,235.12,North,Online
4277,2025-07-18,Sports,120.91,3,20,290.18,North,In-Store
5237,2025-07-18,Home & Kitchen,212.83,3,0,638.49,North,Online
5836,2025-07-18,Sports,157.2,1,0,157.2,North,In-Store
5868,2025-07-18,Home & Kitchen,76.84,3,15,195.94,North,Online
1688,2025-07-19,Books,8.78,2,0,17.56,East,Online
1883,2025-07-19,Books,38.53,5,10,173.39,South,Online
2128,2025-07-19,Electronics,632.53,3,0,1897.59,West,Online
2834,2025-07-19,Books,14.35,2,0,28.7,East,Online
4014,2025-07-19,Electronics,882.31,4,0,3529.24,West,In-Store
4894,2025-07-19,Home & Kitchen,156.8,1,0,156.8,South,Online
5947,2025-07-19,Electronics,520.8,2,0,1041.6,North,Online
5986,2025-07-19,Books,30.73,1,0,30.73,South,Online
1363,2025-07-20,Sports,196.63,1,0,196.63,East,Online
1399,2025-07-20,Books,15.09,4,0,60.36,North,Online
1601,2025-07-20,Clothing,95.09,5,0,475.45,East,Online
3537,2025-07-20,Clothing,32.6,4,0,130.4,North,In-Store
5006,2025-07-20,Clothing,102.6,5,0,513.0,South,Online
5064,2025-07-20,Books,26.89,1,10,24.2,South,Online
5200,2025-07-20,Home & Kitchen,79.71,2,0,159.42,East,Online
5450,2025-07-20,Electronics,593.0,4,0,2372.0,South,Online
5857,2025-07-20,Clothing,23.58,3,0,70.74,East,Online
1993,2025-07-21,Sports,34.66,2,0,69.32,North,Online
3121,2025-07-21,Electronics,327.48,3,20,785.95,East,Online
3199,2025-07-21,Clothing,12.94,1,0,12.94,West,In-Store
3337,2025-07-21,Books,28.75,1,0,28.75,North,Online
3403,2025-07-21,Clothing,24.77,1,5,23.53,West,In-Store
3450,2025-07-21,Clothing,37.62,4,0,150.48,South,In-Store
3498,2025-07-21,Home & Kitchen,200.69,5,0,1003.45,West,Online
3540,2025-07-21,Home & Kitchen,205.09,5,15,871.63,North,In-Store
3551,2025-07-21,Home & Kitchen,142.22,4,0,568.88,West,In-Store
3679,2025-07-21,Electronics,338.53,5,0,1692.65,South,Online
3790,2025-07-21,Sports,118.94,3,5,338.98,North,In-Store
3991,2025-07-21,Sports,103.66,2,0,207.32,East,Online
4566,2025-07-21,Home & Kitchen,128.36,3,0,385.08,East,In-Store
4934,2025-07-21,Books,33.07,4,0,132.28,South,Online
5092,2025-07-21,Clothing,83.8,5,0,419.0,West,Online
1078,2025-07-22,Books,13.85,3,0,41.55,West,Online
1621,2025-07-22,Sports,34.32,5,0,171.6,North,Online
1799,2025-07-22,Electronics,607.36,3,0,1822.08,North,Online
1910,2025-07-22,Sports,169.73,2,5,322.49,East,Online
2722,2025-07-22,Electronics,278.15,1,5,264.24,North,Online
2767,2025-07-22,Clothing,27.15,5,5,128.96,West,In-Store
2963,2025-07-22,Clothing,83.44,2,5,158.54,West,Online
3448,2025-07-22,Sports,138.53,1,0,138.53,North,In-Store
3675,2025-07-22,Home & Kitchen,119.36,4,5,453.57,North,Online
3766,2025-07-22,Electronics,700.74,1,5,665.7,South,Online
4280,2025-07-22,Electronics,502.07,3,0,1506.21,West,In-Store
4645,2025-07-22,Electronics,752.48,1,0,752.48,West,Online
4834,2025-07-22,Electronics,762.12,1,0,762.12,South,In-Store
5201,2025-07-22,Books,31.62,2,0,63.24,East,Online
5393,2025-07-22,Sports,55.65,2,0,111.3,South,In-Store
5475,2025-07-22,Home & Kitchen,53.6,3,20,128.64,South,Online
5642,2025-07-22,Home & Kitchen,71.15,1,0,71.15,East,Online
5918,2025-07-22,Clothing,118.93,5,0,594.65,West,Online
5981,2025-07-22,Clothing,108.48,3,20,260.35,South,In-Store
1395,2025-07-23,Clothing,21.58,1,0,21.58,North,In-Store
1414,2025-07-23,Sports,66.57,1,20,53.26,South,Online
1797,2025-07-23,Clothing,86.57,3,0,259.71,West,Online
1876,2025-07-23,Sports,25.92,4,0,103.68,East,Online
1884,2025-07-23,Electronics,279.77,4,0,1119.08,North,Online
2059,2025-07-23,Electronics,594.37,2,0,1188.74,North,Online
2094,2025-07-23,Clothing,98.35,2,0,196.7,West,In-Store
2197,2025-07-23,Clothing,63.06,5,0,315.3,East,Online
2775,2025-07-23,Electronics,529.88,4,0,2119.52,East,In-Store
2817,2025-07-23,Home & Kitchen,165.87,5,10,746.42,East,In-Store
3040,2025-07-23,Electronics,641.18,3,0,1923.54,North,Online
3326,2025-07-23,Books,20.17,3,0,60.51,West,Online
3328,2025-07-23,Sports,184.46,4,0,737.84,South,In-Store
3645,2025-07-23,Sports,178.5,4,0,714.0,North,Online
3884,2025-07-23,Books,12.18,5,0,60.9,East,Online
4307,2025-07-23,Home & Kitchen,202.36,2,0,404.72,West,Online
4613,2025-07-23,Books,11.65,2,10,20.97,East,In-Store
5170,2025-07-23,Home & Kitchen,116.27,1,0,116.27,West,Online
5190,2025-07-23,Electronics,740.18,5,0,3700.9,South,Online
5510,2025-07-23,Books,22.57,3,0,67.71,North,Online
5726,2025-07-23,Home & Kitchen,140.49,5,10,632.21,North,In-Store
5854,2025-07-23,Electronics,665.1,2,0,1330.2,North,Online
1892,2025-07-24,Home & Kitchen,109.91,4,10,395.68,West,In-Store
2132,2025-07-24,Clothing,52.05,1,10,46.84,North,In-Store
2291,2025-07-24,Sports,53.86,3,0,161.58,South,Online
3477,2025-07-24,Home & Kitchen,219.91,1,20,175.93,South,Online
3828,2025-07-24,Home & Kitchen,129.75,4,0,519.0,East,In-Store
4138,2025-07-24,Clothing,28.72,4,10,103.39,East,Online
4866,2025-07-24,Clothing,105.02,5,5,498.84,East,Online
5035,2025-07-24,Home & Kitchen,135.0,2,0,270.0,West,In-Store
5654,2025-07-24,Clothing,80.57,3,0,241.71,West,Online
5825,2025-07-24,Electronics,195.02,5,0,975.1,South,In-Store
5882,2025-07-24,Home & Kitchen,114.17,1,15,97.04,West,In-Store
5909,2025-07-24,Books,38.04,3,5,108.41,South,Online
1276,2025-07-25,Books,27.43,1,10,24.69,South,Online
1532,2025-07-25,Electronics,332.8,3,20,798.72,South,Online
1677,2025-07-25,Sports,74.85,5,0,374.25,East,Online
2010,2025-07-25,Clothing,28.79,5,0,143.95,South,Online
2581,2025-07-25,Electronics,459.0,1,0,459.0,West,Online
3398,2025-07-25,Electronics,409.08,4,0,1636.32,West,In-Store
3570,2025-07-25,Books,18.17,1,0,18.17,South,Online
3615,2025-07-25,Clothing,33.61,2,0,67.22,East,Online
4416,2025-07-25,Sports,135.77,4,0,543.08,East,Online
5015,2025-07-25,Home & Kitchen,139.64,3,0,418.92,East,In-Store
